_id,user_id,amount,timestamp,status
t1145,u468,0.54,2024-11-02T15:41:56.034603,FAILED
t1146,u992,25.49,2024-12-18T15:41:56.034611,unknown
t1147,u92,356,2024-10-22T15:41:56.034618,FAILED
t1148,u709,426.67,2024-11-26T15:41:56.034626,unknown
t1149,u836,345.42,2024-11-19T15:41:56.034633,PENDING
t1151,u500,410.31,2024-10-25T15:41:56.034666,unknown
t1152,u505,87.13,2024-10-19T15:41:56.034673,FAILED
t1153,u155,125.14,2024-12-10T15:41:56.034680,unknown
t1154,u241,163.47,2024-12-11T15:41:56.034687,unknown
t1155,u511,244.01,2024-10-19T15:41:56.034694,FAILED
t1156,u2,262.64,2024-10-22T15:41:56.034702,unknown
t1157,u206,62.07,2024-10-24T15:41:56.034711,PENDING
t1158,u516,406.52,2024-12-04T15:41:56.034719,unknown
t1160,u892,178.38,2024-12-16T15:41:56.034733,PENDING
t1161,u221,217.06,2024-11-10T15:41:56.034743,unknown
t1163,u317,308.96,2024-11-12T15:41:56.034757,unknown
t1165,u142,16.06,2024-12-17T15:41:56.034772,unknown
t1167,u954,139.78,2024-11-04T15:41:56.034787,unknown
t1168,u361,263.62,2024-12-13T15:41:56.034794,unknown
t1169,u863,416.33,2024-11-10T15:41:56.034801,unknown
t1171,u952,59.62,2024-11-12T15:41:56.034818,unknown
t1172,u399,444.73,2024-11-03T15:41:56.034829,unknown
t1173,u999,38.83,2024-12-18T15:41:56.034837,unknown
t1175,u932,488.63,2024-12-08T15:41:56.034854,unknown
t1176,u459,416.3,2024-10-25T15:41:56.034861,unknown
t1177,u706,71.31,2024-12-10T15:41:56.034868,unknown
t1179,u407,251.3,2024-12-10T15:41:56.034882,unknown
t1180,u938,124.39,2024-12-03T15:41:56.034889,unknown
t1181,u758,91.66,2024-10-30T15:41:56.034896,unknown
t1182,u478,305.8,2024-11-06T15:41:56.034905,FAILED
t1183,u678,127.41,2024-12-04T15:41:56.034914,unknown
t1184,u463,27.07,2024-12-04T15:41:56.034922,unknown
t1186,u297,211.87,2024-11-18T15:41:56.034938,unknown
t1187,u318,268.84,2024-10-31T15:41:56.034947,unknown
t1189,u789,204.2,2024-11-19T15:41:56.034967,unknown
t1190,u750,241.62,2024-11-08T15:41:56.034974,PENDING
t1191,u210,310.04,2024-10-28T15:41:56.034981,unknown
t1192,u963,72.46,2024-11-24T15:41:56.034989,unknown
t1193,u546,305.47,2025-01-11T15:41:56.034996,unknown
t1195,u560,72.53,2024-12-01T15:41:56.035011,unknown
t1196,u936,333.83,2024-10-19T15:41:56.035018,unknown
t1197,u451,396.48,2024-12-06T15:41:56.035028,FAILED
t1198,u804,357.4,2024-11-29T15:41:56.035036,unknown
t1199,u781,51.84,2024-11-07T15:41:56.035044,unknown
t1200,u158,93.29,2024-10-21T15:41:56.035051,unknown
t1202,u176,57.07,2024-12-11T15:41:56.035066,FAILED
t1203,u75,399.45,2024-12-12T15:41:56.035073,unknown
t1204,u973,157.86,2024-11-26T15:41:56.035081,unknown
t1205,u484,29.66,2024-11-26T15:41:56.035090,unknown
t1206,u807,241.9,2024-11-23T15:41:56.035098,unknown
t1207,u333,34.52,2024-12-11T15:41:56.035106,unknown
t1208,u411,89.52,2024-10-28T15:41:56.035113,PENDING
t1212,u553,7.92,2024-10-21T15:41:56.035142,PENDING
t1214,u301,402.98,2024-11-02T15:41:56.035157,unknown
t1215,u800,63.59,2024-11-03T15:41:56.035165,unknown
t1216,u717,433.37,2024-11-20T15:41:56.035172,unknown
t1217,u722,289.77,2024-11-23T15:41:56.035179,unknown
t1218,u704,153.64,2024-11-29T15:41:56.035187,FAILED
t1219,u356,258.83,2024-10-20T15:41:56.035194,unknown
t1220,u800,318.29,2024-12-14T15:41:56.035206,FAILED
t1222,u826,140.17,2024-12-14T15:41:56.035222,PENDING
t1223,u902,124.62,2024-11-17T15:41:56.035231,unknown
t1224,u524,294.6,2024-12-02T15:41:56.035240,FAILED
t1225,u975,19.06,2025-02-07T15:41:56.035247,PENDING
t1227,u453,231.11,2024-10-26T15:41:56.035263,unknown
t1228,u13,165.99,2024-11-26T15:41:56.035270,unknown
t1230,u603,9.04,2024-11-05T15:41:56.035284,unknown
t1232,u568,428.76,2024-11-02T15:41:56.035299,unknown
t1233,u905,124.55,2024-11-24T15:41:56.035307,PENDING
t1234,u904,178.55,2025-01-04T15:41:56.035314,PENDING
t1235,u14,266.24,2024-11-18T15:41:56.035321,unknown
t1236,u354,298.32,2024-12-08T15:41:56.035329,PENDING
t1237,u878,433.44,2024-11-07T15:41:56.035339,unknown
t1238,u461,180.95,2024-10-21T15:41:56.035347,unknown
t1239,u119,363.44,2024-11-10T15:41:56.035354,unknown
t1241,u44,411.17,2024-10-23T15:41:56.035369,unknown
t1242,u259,313.04,2024-10-30T15:41:56.035376,unknown
t1243,u294,484.6,2024-11-02T15:41:56.035383,unknown
t1245,u961,31.14,2024-10-28T15:41:56.035400,unknown
t1246,u616,384.87,2025-02-10T15:41:56.035408,unknown
t1247,u626,85.96,2024-12-07T15:41:56.035417,PENDING
t1248,u203,379.58,2024-12-08T15:41:56.035424,unknown
t1249,u198,238.47,2024-11-08T15:41:56.035434,unknown
t1251,u407,169.27,2024-11-11T15:41:56.035449,unknown
t1252,u285,81.11,2024-12-18T15:41:56.035460,unknown
t1253,u638,193.34,2024-10-26T15:41:56.035467,unknown
t1254,u322,135.85,2024-10-20T15:41:56.035475,PENDING
t1255,u301,435.14,2024-11-23T15:41:56.035482,unknown
t1257,u320,416.16,2024-10-22T15:41:56.035497,unknown
t1258,u334,27.95,2024-11-07T15:41:56.035504,unknown
t1259,u574,198.34,2024-11-01T15:41:56.035511,unknown
t1261,u119,132.8,2024-12-15T15:41:56.035525,unknown
t1262,u697,294.53,2024-10-23T15:41:56.035532,unknown
t1263,u339,485.72,2024-12-07T15:41:56.035540,PENDING
t1264,u320,311.77,2024-11-12T15:41:56.035547,unknown
t1265,u714,287.71,2024-11-26T15:41:56.035566,unknown
t1266,u662,292.61,2024-10-19T15:41:56.035579,unknown
t1267,u274,88.06,2024-11-08T15:41:56.035593,unknown
t1269,u512,64.43,2024-12-08T15:41:56.035634,PENDING
t1270,u863,117.58,2024-12-08T15:41:56.035643,unknown
t1271,u594,298.56,2024-12-05T15:41:56.035651,PENDING
t1272,u174,271.45,2024-12-12T15:41:56.035659,unknown
t1273,u535,17.13,2024-12-26T15:41:56.035667,PENDING
t1274,u165,303.41,2024-11-24T15:41:56.035678,PENDING
t1275,u263,264.72,2024-12-01T15:41:56.035686,FAILED
t1277,u434,379.88,2024-11-04T15:41:56.035701,unknown
t1278,u48,176.07,2024-10-23T15:41:56.035708,unknown
t1279,u776,362.08,2024-12-04T15:41:56.035715,unknown
t1280,u878,298.79,2024-10-29T15:41:56.035722,FAILED
t1283,u390,423.73,2024-11-06T15:41:56.035751,unknown
t1284,u555,365.2,2024-11-29T15:41:56.035761,FAILED
t1285,u926,112.47,2024-10-22T15:41:56.035770,PENDING
t1286,u522,349.08,2024-11-19T15:41:56.035777,unknown
t1287,u905,237.29,2024-11-06T15:41:56.035784,unknown
t1289,u698,371.96,2024-12-11T15:41:56.035799,unknown
t1290,u908,139.64,2024-11-22T15:41:56.035806,unknown
t1293,u104,316.92,2024-10-23T15:41:56.035829,unknown
t1294,u322,481.31,2024-12-16T15:41:56.035837,unknown
t1295,u586,198.24,2024-12-12T15:41:56.035844,unknown
t1296,u338,420.6,2024-11-22T15:41:56.035855,unknown
t1297,u54,14.55,2024-11-22T15:41:56.035863,unknown
t1298,u340,240.78,2024-11-23T15:41:56.035870,unknown
t1299,u556,14.03,2024-12-03T15:41:56.035877,unknown
t1300,u287,393.11,2024-10-29T15:41:56.035885,unknown
t1301,u477,102.54,2024-10-28T15:41:56.035896,FAILED
t1302,u43,339.65,2024-10-26T15:41:56.035906,unknown
t1303,u711,23.52,2025-02-05T15:41:56.035914,PENDING
t1304,u851,371.51,2024-11-17T15:41:56.035921,unknown
t1305,u852,482.09,2024-10-30T15:41:56.035930,unknown
t1306,u17,76.01,2024-12-05T15:41:56.035938,unknown
t1307,u285,320,2024-12-11T15:41:56.035945,unknown
t1308,u834,303.34,2024-11-17T15:41:56.035953,unknown
t1309,u242,465.26,2024-10-30T15:41:56.035960,unknown
t1310,u668,204.36,2024-11-22T15:41:56.035968,unknown
t1311,u490,32.8,2024-12-08T15:41:56.035975,unknown
t1315,u337,441.22,2024-11-09T15:41:56.036006,PENDING
t1316,u32,36.91,2024-10-25T15:41:56.036017,PENDING
t1319,u377,86.82,2024-12-17T15:41:56.036040,FAILED
t1320,u110,383.86,2024-12-01T15:41:56.036048,unknown
t1321,u822,410.85,2024-10-28T15:41:56.036058,unknown
t1323,u24,231.55,2024-11-28T15:41:56.036074,unknown
t1324,u747,475.32,2024-10-19T15:41:56.036085,FAILED
t1325,u46,13.75,2024-11-01T15:41:56.036093,unknown
t1326,u134,284.36,2024-10-28T15:41:56.036101,unknown
t1328,u671,47.14,2024-11-08T15:41:56.036117,unknown
t1329,u109,230.8,2024-12-14T15:41:56.036124,unknown
t1331,u706,281.13,2024-12-26T15:41:56.036139,unknown
t1333,u447,100.43,2024-11-23T15:41:56.036154,PENDING
t1335,u298,185.95,2024-11-13T15:41:56.036170,FAILED
t1336,u880,270.71,2024-10-31T15:41:56.036178,unknown
t1337,u324,484.59,2024-11-27T15:41:56.036185,unknown
t1338,u685,144.35,2024-10-22T15:41:56.036193,unknown
t1339,u408,450.12,2024-10-25T15:41:56.036201,unknown
t1340,u741,449.22,2024-11-19T15:41:56.036208,FAILED
t1341,u939,106.12,2024-11-11T15:41:56.036216,unknown
t1342,u180,265.53,2024-11-29T15:41:56.036224,unknown
t1343,u846,167.74,2024-12-26T15:41:56.036231,unknown
t1344,u163,392.33,2024-11-26T15:41:56.036238,unknown
t1345,u614,413.85,2024-12-02T15:41:56.036246,unknown
t1346,u815,185.49,2024-10-28T15:41:56.036255,PENDING
t1347,u881,21.97,2024-11-04T15:41:56.036265,unknown
t1349,u418,303.51,2024-12-09T15:41:56.036280,unknown
t1350,u551,455.85,2024-11-19T15:41:56.036288,unknown
t1351,u964,378.65,2024-10-28T15:41:56.036295,PENDING
t1353,u446,316.96,2024-12-13T15:41:56.036316,FAILED
t1354,u269,48.19,2024-10-21T15:41:56.036323,PENDING
t1355,u281,189.38,2024-12-07T15:41:56.036331,PENDING
t1356,u387,281.94,2024-10-23T15:41:56.036339,FAILED
t1357,u416,166.3,2024-10-27T15:41:56.036347,FAILED
t1358,u105,287.79,2024-11-23T15:41:56.036358,PENDING
t1359,u906,361.91,2025-02-13T15:41:56.036368,unknown
t1360,u658,133.4,2024-11-19T15:41:56.036377,unknown
t1361,u913,343.96,2024-11-05T15:41:56.036385,unknown
t1362,u175,399.7,2024-12-03T15:41:56.036393,unknown
t1363,u13,456.92,2024-11-28T15:41:56.036400,unknown
t1364,u231,194.36,2024-11-09T15:41:56.036408,unknown
t1365,u316,29.24,2024-11-11T15:41:56.036415,unknown
t1367,u222,297.42,2024-10-30T15:41:56.036430,unknown
t1369,u399,247.69,2024-12-07T15:41:56.036446,unknown
t1370,u555,491.51,2024-11-07T15:41:56.036452,unknown
t1372,u254,50.42,2024-12-03T15:41:56.036467,PENDING
t1373,u343,173.12,2024-10-24T15:41:56.036474,unknown
t1374,u753,433.64,2024-11-13T15:41:56.036482,unknown
t1375,u586,244.71,2025-01-05T15:41:56.036490,unknown
t1377,u767,13.94,2024-11-05T15:41:56.036506,unknown
t1378,u504,416.06,2024-11-01T15:41:56.036514,FAILED
t1379,u813,269.81,2025-01-29T15:41:56.036541,unknown
t1381,u949,276.38,2024-11-05T15:41:56.036556,unknown
t1382,u252,170.6,2024-11-11T15:41:56.036563,unknown
t1383,u227,491.01,2024-10-22T15:41:56.036571,unknown
t1384,u62,496.46,2024-11-07T15:41:56.036578,unknown
t1385,u469,5.3,2024-11-09T15:41:56.036585,unknown
t1386,u395,219.31,2024-10-25T15:41:56.036616,unknown
t1388,u54,169.72,2024-11-07T15:41:56.036632,unknown
t1390,u454,147.34,2024-10-23T15:41:56.036647,unknown
t1391,u167,141.77,2024-11-14T15:41:56.036654,unknown
t1392,u885,173.61,2024-10-27T15:41:56.036662,FAILED
t1393,u943,483.66,2024-11-05T15:41:56.036669,unknown
t1394,u165,105.21,2024-10-25T15:41:56.036677,unknown
t1395,u551,14.04,2024-11-25T15:41:56.036684,FAILED
t1396,u910,147.74,2024-11-17T15:41:56.036692,PENDING
t1397,u675,79.6,2024-10-31T15:41:56.036700,unknown
t1399,u167,84.35,2024-11-27T15:41:56.036715,unknown
t1401,u293,491.68,2024-10-27T15:41:56.036730,PENDING
t1404,u612,207.68,2024-11-03T15:41:56.036756,PENDING
t1405,u815,41.85,2024-11-02T15:41:56.036763,unknown
t1407,u778,131.95,2025-01-12T15:41:56.036780,unknown
t1408,u231,247.19,2024-12-13T15:41:56.036787,PENDING
t1409,u943,297.51,2024-10-23T15:41:56.036794,unknown
t1410,u997,66.12,2024-12-13T15:41:56.036802,unknown
t1412,u843,280.44,2024-10-28T15:41:56.036824,unknown
t1413,u732,34.63,2024-12-14T15:41:56.036831,FAILED
t1414,u173,121.95,2024-11-25T15:41:56.036839,unknown
t1415,u648,220.47,2024-12-15T15:41:56.036846,PENDING
t1416,u892,354.46,2024-12-10T15:41:56.036854,unknown
t1417,u290,170.09,2024-12-03T15:41:56.036861,unknown
t1418,u515,184.2,2024-12-05T15:41:56.036870,unknown
t1419,u317,115.6,2024-12-07T15:41:56.036881,PENDING
t1420,u878,383.96,2024-12-01T15:41:56.036888,unknown
t1421,u23,390.29,2024-11-13T15:41:56.036896,FAILED
t1422,u49,427.02,2025-02-13T15:41:56.036904,FAILED
t1423,u590,483.45,2024-10-27T15:41:56.036912,FAILED
t1424,u688,381.31,2024-11-09T15:41:56.036920,unknown
t1426,u424,355.45,2024-11-06T15:41:56.036936,FAILED
t1427,u663,445.78,2024-10-21T15:41:56.036944,unknown
t1428,u959,229.92,2024-10-25T15:41:56.036952,unknown
t1429,u327,385.24,2024-11-05T15:41:56.036960,unknown
t1430,u283,193.7,2024-12-10T15:41:56.036968,PENDING
t1431,u945,290.24,2024-11-21T15:41:56.036978,unknown
t1432,u415,370.52,2024-10-24T15:41:56.036986,unknown
t1433,u372,106.93,2024-11-25T15:41:56.036995,unknown
t1434,u85,497.61,2024-11-23T15:41:56.037002,unknown
t1436,u90,54.02,2024-11-13T15:41:56.037016,PENDING
t1437,u976,389.58,2024-11-25T15:41:56.037023,unknown
t1438,u38,331.46,2024-11-09T15:41:56.037031,unknown
t1440,u565,68.87,2024-11-19T15:41:56.037047,unknown
t1441,u208,66.94,2024-11-16T15:41:56.037055,unknown
t1442,u835,366.53,2024-12-14T15:41:56.037062,unknown
t1444,u648,14.31,2024-12-11T15:41:56.037085,unknown
t1445,u579,217.94,2024-11-01T15:41:56.037092,PENDING
t1446,u398,87.32,2024-10-29T15:41:56.037100,unknown
t1447,u532,127.31,2024-11-22T15:41:56.037107,unknown
t1449,u804,448.15,2024-10-25T15:41:56.037122,unknown
t1451,u355,91.21,2024-12-02T15:41:56.037137,unknown
t1452,u594,403.67,2024-11-07T15:41:56.037144,unknown
t1453,u576,176.26,2024-10-27T15:41:56.037152,PENDING
t1454,u317,480.31,2024-11-04T15:41:56.037159,unknown
t1455,u182,367.9,2025-01-25T15:41:56.037166,FAILED
t1456,u165,45.38,2024-12-14T15:41:56.037176,PENDING
t1457,u285,465.2,2024-12-04T15:41:56.037184,unknown
t1458,u929,381.81,2024-10-31T15:41:56.037191,unknown
t1459,u640,46.82,2024-10-31T15:41:56.037199,unknown
t1460,u791,373.62,2024-11-24T15:41:56.037207,unknown
t1461,u302,216.54,2024-10-30T15:41:56.037215,unknown
t1462,u664,262.61,2025-01-15T15:41:56.037222,FAILED
t1463,u472,471.93,2024-10-19T15:41:56.037232,unknown
t1464,u806,113.81,2024-12-07T15:41:56.037240,unknown
t1465,u709,447.6,2024-11-27T15:41:56.037247,unknown
t1466,u212,226.7,2024-11-01T15:41:56.037254,PENDING
t1467,u860,369.91,2024-10-19T15:41:56.037263,unknown
t1470,u648,127.11,2024-11-18T15:41:56.037286,unknown
t1472,u154,381.57,2024-11-04T15:41:56.037302,FAILED
t1473,u534,473.02,2024-11-21T15:41:56.037309,unknown
t1474,u759,299.96,2024-11-20T15:41:56.037320,FAILED
t1475,u363,388.61,2024-10-29T15:41:56.037328,unknown
t1476,u631,408.66,2024-11-10T15:41:56.037335,unknown
t1477,u991,61.88,2024-12-18T15:41:56.037343,unknown
t1478,u534,192.72,2024-12-10T15:41:56.037351,unknown
t1480,u941,108.32,2024-12-09T15:41:56.037369,unknown
t1482,u632,436.8,2024-11-29T15:41:56.037384,unknown
t1483,u568,470.24,2024-11-27T15:41:56.037392,unknown
t1484,u603,33.42,2025-01-31T15:41:56.037399,FAILED
t1485,u63,22.78,2024-12-13T15:41:56.037407,unknown
t1486,u3,341.8,2024-12-09T15:41:56.037417,PENDING
t1487,u733,419.14,2025-02-10T15:41:56.037425,PENDING
t1488,u812,316.38,2024-11-21T15:41:56.037433,unknown
t1489,u806,363.76,2024-12-19T15:41:56.037440,unknown
t1490,u195,257.71,2024-12-07T15:41:56.037447,unknown
t1492,u453,485,2024-12-01T15:41:56.037462,FAILED
t1493,u975,350.97,2024-11-22T15:41:56.037469,unknown
t1494,u156,9.31,2024-11-19T15:41:56.037477,unknown
t1495,u958,362.95,2024-10-27T15:41:56.037484,unknown
t1496,u904,383.91,2024-12-14T15:41:56.037492,PENDING
t1498,u629,461.54,2024-11-04T15:41:56.037506,unknown
t1501,u650,432.2,2024-10-28T15:41:56.037530,unknown
t1502,u861,53.42,2024-10-31T15:41:56.037538,FAILED
t1503,u347,395.88,2024-12-02T15:41:56.037545,unknown
t1504,u151,447.21,2024-10-28T15:41:56.037553,PENDING
t1507,u542,62.48,2024-12-11T15:41:56.037579,unknown
t1508,u951,308.52,2024-11-01T15:41:56.037588,unknown
t1510,u405,285.64,2024-11-01T15:41:56.037607,FAILED
t1511,u485,46.66,2024-10-28T15:41:56.037614,unknown
t1512,u229,110.58,2024-11-09T15:41:56.037621,unknown
t1513,u133,255.18,2024-10-19T15:41:56.037629,PENDING
t1514,u705,268.13,2024-10-27T15:41:56.037636,PENDING
t1515,u326,425.4,2024-11-01T15:41:56.037644,unknown
t1516,u245,337.68,2024-11-08T15:41:56.037652,FAILED
t1517,u884,168.58,2024-11-28T15:41:56.037660,unknown
t1520,u412,72.11,2024-11-05T15:41:56.037683,unknown
t1521,u716,298.77,2024-11-15T15:41:56.037690,unknown
t1523,u69,359.8,2024-11-14T15:41:56.037708,unknown
t1524,u529,378.09,2024-12-17T15:41:56.037716,unknown
t1525,u777,366.47,2024-10-29T15:41:56.037725,PENDING
t1527,u324,394.56,2024-12-06T15:41:56.037741,unknown
t1528,u813,36.47,2024-11-17T15:41:56.037750,unknown
t1529,u22,263.72,2024-11-13T15:41:56.037758,unknown
t1530,u91,66.11,2024-11-08T15:41:56.037765,unknown
t1531,u237,450.71,2024-12-01T15:41:56.037773,PENDING
t1535,u412,199.37,2024-12-10T15:41:56.037803,FAILED
t1536,u168,192.27,2024-11-03T15:41:56.037827,FAILED
t1537,u274,172.88,2024-11-21T15:41:56.037835,unknown
t1538,u464,229.36,2024-11-23T15:41:56.037844,unknown
t1539,u342,475.39,2024-12-13T15:41:56.037854,unknown
t1540,u687,41.6,2024-12-11T15:41:56.037862,FAILED
t1541,u146,174.25,2024-12-04T15:41:56.037869,unknown
t1542,u438,427.69,2024-12-10T15:41:56.037877,unknown
t1543,u740,245.63,2024-10-25T15:41:56.037886,unknown
t1544,u937,87.81,2024-11-08T15:41:56.037894,unknown
t1545,u220,424.98,2024-10-31T15:41:56.037901,unknown
t1546,u635,440,2024-10-29T15:41:56.037909,unknown
t1547,u637,237.68,2024-10-29T15:41:56.037919,unknown
t1549,u751,268.02,2024-12-13T15:41:56.037953,FAILED
t1550,u948,54.16,2024-11-26T15:41:56.037960,unknown
t1552,u295,268.17,2024-10-25T15:41:56.037974,unknown
t1554,u496,126.59,2024-11-02T15:41:56.037989,unknown
t1555,u645,202.11,2024-12-31T15:41:56.037996,unknown
t1556,u45,78.25,2024-11-25T15:41:56.038003,PENDING
t1557,u504,405.7,2024-11-29T15:41:56.038010,unknown
t1558,u207,394.09,2024-10-24T15:41:56.038018,unknown
t1559,u308,380.67,2024-11-22T15:41:56.038027,unknown
t1560,u477,182.63,2024-12-01T15:41:56.038035,unknown
t1561,u618,163.34,2024-10-21T15:41:56.038042,unknown
t1563,u851,120.29,2024-11-23T15:41:56.038057,FAILED
t1564,u481,377.2,2024-11-05T15:41:56.038064,unknown
t1565,u464,239.07,2024-11-17T15:41:56.038071,unknown
t1566,u118,17.09,2024-11-05T15:41:56.038078,FAILED
t1567,u684,422.64,2024-12-01T15:41:56.038085,unknown
t1568,u744,255.68,2024-10-25T15:41:56.038093,PENDING
t1569,u103,203.91,2024-12-13T15:41:56.038103,unknown
t1570,u848,42.45,2024-11-22T15:41:56.038113,unknown
t1571,u551,42.78,2024-11-09T15:41:56.038120,FAILED
t1572,u832,448.66,2024-10-20T15:41:56.038146,PENDING
t1573,u76,410.07,2024-11-13T15:41:56.038153,unknown
t1574,u367,195.81,2024-12-28T15:41:56.038161,unknown
t1575,u13,267.73,2024-12-04T15:41:56.038168,unknown
t1578,u67,311.41,2024-10-26T15:41:56.038191,unknown
t1579,u599,483.91,2024-11-24T15:41:56.038199,FAILED
t1580,u316,320.66,2024-11-16T15:41:56.038206,PENDING
t1581,u883,290.46,2024-11-05T15:41:56.038213,PENDING
t1584,u692,339.1,2024-10-26T15:41:56.038237,FAILED
t1586,u896,257.96,2024-11-20T15:41:56.038252,unknown
t1587,u449,412.51,2024-11-12T15:41:56.038260,unknown
t1588,u770,170.04,2024-10-21T15:41:56.038266,unknown
t1589,u757,126.06,2025-01-14T15:41:56.038275,FAILED
t1591,u84,330.96,2024-11-14T15:41:56.038289,unknown
t1592,u960,360.65,2024-10-21T15:41:56.038299,unknown
t1593,u426,284.65,2024-10-19T15:41:56.038307,unknown
t1594,u689,269.01,2024-11-01T15:41:56.038314,FAILED
t1595,u559,19.77,2024-10-29T15:41:56.038321,unknown
t1596,u134,475.94,2024-11-03T15:41:56.038328,unknown
t1597,u708,15.43,2024-12-06T15:41:56.038335,unknown
t1598,u444,82.06,2024-12-02T15:41:56.038342,unknown
t1599,u490,412.32,2024-11-24T15:41:56.038349,unknown
t1600,u166,189.71,2024-11-03T15:41:56.038356,unknown
t1603,u542,136.68,2024-11-25T15:41:56.038383,unknown
t1604,u747,498.46,2024-11-21T15:41:56.038390,unknown
t1605,u306,283.87,2024-10-27T15:41:56.038398,FAILED
t1606,u723,55.04,2024-10-22T15:41:56.038405,PENDING
t1607,u564,317.35,2024-10-22T15:41:56.038412,unknown
t1608,u563,380.15,2024-10-31T15:41:56.038419,unknown
t1609,u669,113.01,2024-12-08T15:41:56.038427,unknown
t1610,u546,195.1,2024-11-04T15:41:56.038434,FAILED
t1613,u46,460.4,2024-12-13T15:41:56.038460,unknown
t1614,u131,132.49,2024-11-15T15:41:56.038469,unknown
t1615,u7,392.72,2024-12-14T15:41:56.038477,unknown
t1616,u638,90.08,2024-12-04T15:41:56.038484,unknown
t1617,u929,188.09,2024-11-18T15:41:56.038492,unknown
t1618,u903,392.45,2024-12-18T15:41:56.038499,FAILED
t1619,u330,383.39,2024-11-29T15:41:56.038506,unknown
t1620,u783,266.29,2024-12-01T15:41:56.038514,PENDING
t1621,u531,203.27,2024-11-24T15:41:56.038522,FAILED
t1622,u815,421.05,2024-12-03T15:41:56.038529,unknown
t1623,u299,80.97,2024-12-16T15:41:56.038537,unknown
t1624,u328,229.05,2024-10-25T15:41:56.038544,PENDING
t1625,u92,136.3,2024-11-11T15:41:56.038552,unknown
t1626,u161,7.08,2024-11-22T15:41:56.038559,unknown
t1627,u563,55.51,2024-10-22T15:41:56.038566,PENDING
t1629,u420,207.09,2024-11-02T15:41:56.038580,PENDING
t1630,u161,207.34,2024-11-16T15:41:56.038588,unknown
t1631,u36,448.22,2024-11-02T15:41:56.038596,unknown
t1632,u453,321.37,2024-12-08T15:41:56.038603,unknown
t1633,u541,145.03,2024-12-02T15:41:56.038613,unknown
t1634,u28,134.54,2024-12-17T15:41:56.038620,unknown
t1635,u511,203.68,2024-11-30T15:41:56.038627,unknown
t1636,u63,325.68,2024-11-26T15:41:56.038634,unknown
t1637,u433,414.63,2024-10-26T15:41:56.038641,FAILED
t1638,u618,455.81,2024-12-07T15:41:56.038648,unknown
t1639,u230,5.05,2024-11-03T15:41:56.038658,unknown
t1640,u854,270.3,2024-11-12T15:41:56.038665,unknown
t1641,u974,257.92,2024-11-01T15:41:56.038673,unknown
t1642,u134,404.32,2024-12-09T15:41:56.038680,unknown
t1646,u227,105.78,2024-11-03T15:41:56.038709,FAILED
t1647,u794,266.02,2024-12-10T15:41:56.038717,unknown
t1648,u988,249.89,2024-10-22T15:41:56.038724,FAILED
t1650,u71,327.61,2024-11-22T15:41:56.038740,unknown
t1651,u730,475.16,2024-10-24T15:41:56.038747,unknown
t1652,u645,359.33,2024-12-04T15:41:56.038755,unknown
t1653,u726,131.11,2024-11-23T15:41:56.038765,unknown
t1655,u657,31.86,2024-12-17T15:41:56.038780,FAILED
t1657,u717,301.49,2024-12-04T15:41:56.038812,FAILED
t1658,u822,351.25,2024-11-14T15:41:56.038819,FAILED
t1659,u561,459.04,2024-12-01T15:41:56.038825,unknown
t1660,u27,402.22,2024-11-12T15:41:56.038833,unknown
t1661,u268,79.33,2024-12-07T15:41:56.038843,unknown
t1662,u429,96.33,2024-11-14T15:41:56.038853,unknown
t1663,u270,0.07,2024-10-25T15:41:56.038863,PENDING
t1664,u971,256.87,2024-10-24T15:41:56.038871,unknown
t1665,u12,433.27,2024-11-23T15:41:56.038882,unknown
t1666,u367,118.71,2024-11-10T15:41:56.038889,unknown
t1667,u373,292.12,2024-11-17T15:41:56.038899,unknown
t1670,u706,210.88,2024-11-08T15:41:56.038922,unknown
t1671,u629,88.71,2024-11-04T15:41:56.038929,FAILED
t1672,u432,208.63,2024-11-06T15:41:56.038936,unknown
t1673,u211,426.77,2025-01-09T15:41:56.038946,unknown
t1674,u703,456.51,2024-10-21T15:41:56.038953,FAILED
t1675,u165,4.63,2024-10-29T15:41:56.038961,unknown
t1677,u886,404.97,2024-12-06T15:41:56.038976,unknown
t1678,u543,316.28,2024-11-26T15:41:56.038983,unknown
t1679,u762,13.67,2024-12-04T15:41:56.038991,PENDING
t1681,u811,365.73,2024-11-14T15:41:56.039006,unknown
t1682,u904,265.25,2024-11-19T15:41:56.039013,PENDING
t1684,u818,23.55,2024-11-19T15:41:56.039028,unknown
t1685,u696,451.45,2024-11-15T15:41:56.039036,unknown
t1686,u176,187.14,2024-10-22T15:41:56.039042,unknown
t1687,u685,180.9,2024-12-10T15:41:56.039050,unknown
t1689,u423,403.43,2024-12-17T15:41:56.039064,unknown
t1690,u463,378.56,2024-11-07T15:41:56.039071,unknown
t1691,u760,457.15,2024-12-13T15:41:56.039078,unknown
t1693,u9,326.39,2024-10-22T15:41:56.039093,unknown
t1695,u656,405.64,2024-11-01T15:41:56.039108,unknown
t1696,u989,464.28,2024-12-04T15:41:56.039115,PENDING
t1697,u481,166.4,2024-11-28T15:41:56.039125,FAILED
t1698,u413,280.92,2024-12-17T15:41:56.039134,unknown
t1700,u932,334.91,2024-11-03T15:41:56.039149,unknown
t1701,u608,487.65,2024-11-16T15:41:56.039156,unknown
t1702,u836,355.93,2024-11-29T15:41:56.039163,PENDING
t1703,u780,399.17,2024-12-06T15:41:56.039171,unknown
